DATE,STATE,frequency,Name,latitude,longitude
1999-05,North Dakota,35,North Dakota,47.4675,-100.302
1999-06,North Dakota,15,North Dakota,47.4675,-100.302
1999-07,North Dakota,22,North Dakota,47.4675,-100.302
1999-08,North Dakota,32,North Dakota,47.4675,-100.302
1999-09,North Dakota,14,North Dakota,47.4675,-100.302
1999-10,North Dakota,108,North Dakota,47.4675,-100.302
1999-11,North Dakota,113,North Dakota,47.4675,-100.302
1999-12,North Dakota,24,North Dakota,47.4675,-100.302
2000-01,North Dakota,5,North Dakota,47.4675,-100.302
2000-02,North Dakota,8,North Dakota,47.4675,-100.302
2000-03,North Dakota,163,North Dakota,47.4675,-100.302
2000-04,North Dakota,219,North Dakota,47.4675,-100.302
2000-05,North Dakota,68,North Dakota,47.4675,-100.302
2000-06,North Dakota,15,North Dakota,47.4675,-100.302
2000-07,North Dakota,28,North Dakota,47.4675,-100.302
2000-08,North Dakota,40,North Dakota,47.4675,-100.302
2000-09,North Dakota,35,North Dakota,47.4675,-100.302
2000-10,North Dakota,45,North Dakota,47.4675,-100.302
2000-11,North Dakota,1,North Dakota,47.4675,-100.302
2001-02,North Dakota,3,North Dakota,47.4675,-100.302
2001-03,North Dakota,10,North Dakota,47.4675,-100.302
2001-04,North Dakota,277,North Dakota,47.4675,-100.302
2001-05,North Dakota,109,North Dakota,47.4675,-100.302
2001-06,North Dakota,18,North Dakota,47.4675,-100.302
2001-07,North Dakota,45,North Dakota,47.4675,-100.302
2001-08,North Dakota,28,North Dakota,47.4675,-100.302
2001-09,North Dakota,27,North Dakota,47.4675,-100.302
2001-10,North Dakota,14,North Dakota,47.4675,-100.302
2001-11,North Dakota,19,North Dakota,47.4675,-100.302
2001-12,North Dakota,3,North Dakota,47.4675,-100.302
2002-01,North Dakota,9,North Dakota,47.4675,-100.302
2002-02,North Dakota,24,North Dakota,47.4675,-100.302
2002-03,North Dakota,24,North Dakota,47.4675,-100.302
2002-04,North Dakota,290,North Dakota,47.4675,-100.302
2002-05,North Dakota,307,North Dakota,47.4675,-100.302
2002-06,North Dakota,98,North Dakota,47.4675,-100.302
2002-07,North Dakota,58,North Dakota,47.4675,-100.302
2002-08,North Dakota,34,North Dakota,47.4675,-100.302
2002-09,North Dakota,17,North Dakota,47.4675,-100.302
2002-10,North Dakota,19,North Dakota,47.4675,-100.302
2002-11,North Dakota,19,North Dakota,47.4675,-100.302
2002-12,North Dakota,8,North Dakota,47.4675,-100.302
2003-01,North Dakota,1,North Dakota,47.4675,-100.302
2003-02,North Dakota,1,North Dakota,47.4675,-100.302
2003-03,North Dakota,35,North Dakota,47.4675,-100.302
2003-04,North Dakota,345,North Dakota,47.4675,-100.302
2003-05,North Dakota,67,North Dakota,47.4675,-100.302
2003-06,North Dakota,25,North Dakota,47.4675,-100.302
2003-07,North Dakota,67,North Dakota,47.4675,-100.302
2003-08,North Dakota,74,North Dakota,47.4675,-100.302
2003-09,North Dakota,43,North Dakota,47.4675,-100.302
2003-10,North Dakota,174,North Dakota,47.4675,-100.302
2003-11,North Dakota,1,North Dakota,47.4675,-100.302
2003-12,North Dakota,2,North Dakota,47.4675,-100.302
2004-03,North Dakota,14,North Dakota,47.4675,-100.302
2004-04,North Dakota,402,North Dakota,47.4675,-100.302
2004-05,North Dakota,166,North Dakota,47.4675,-100.302
2004-06,North Dakota,54,North Dakota,47.4675,-100.302
2004-07,North Dakota,68,North Dakota,47.4675,-100.302
2004-08,North Dakota,43,North Dakota,47.4675,-100.302
2004-09,North Dakota,28,North Dakota,47.4675,-100.302
2004-10,North Dakota,17,North Dakota,47.4675,-100.302
2004-11,North Dakota,25,North Dakota,47.4675,-100.302
2004-12,North Dakota,2,North Dakota,47.4675,-100.302
2005-01,North Dakota,2,North Dakota,47.4675,-100.302
2005-02,North Dakota,7,North Dakota,47.4675,-100.302
2005-03,North Dakota,25,North Dakota,47.4675,-100.302
2005-04,North Dakota,510,North Dakota,47.4675,-100.302
2005-05,North Dakota,73,North Dakota,47.4675,-100.302
2005-06,North Dakota,23,North Dakota,47.4675,-100.302
2005-07,North Dakota,35,North Dakota,47.4675,-100.302
2005-08,North Dakota,91,North Dakota,47.4675,-100.302
2005-09,North Dakota,77,North Dakota,47.4675,-100.302
2005-10,North Dakota,34,North Dakota,47.4675,-100.302
2005-11,North Dakota,25,North Dakota,47.4675,-100.302
2005-12,North Dakota,1,North Dakota,47.4675,-100.302
2006-01,North Dakota,1,North Dakota,47.4675,-100.302
2006-02,North Dakota,3,North Dakota,47.4675,-100.302
2006-03,North Dakota,10,North Dakota,47.4675,-100.302
2006-04,North Dakota,403,North Dakota,47.4675,-100.302
2006-05,North Dakota,63,North Dakota,47.4675,-100.302
2006-06,North Dakota,100,North Dakota,47.4675,-100.302
2006-07,North Dakota,212,North Dakota,47.4675,-100.302
2006-08,North Dakota,87,North Dakota,47.4675,-100.302
2006-09,North Dakota,32,North Dakota,47.4675,-100.302
2006-10,North Dakota,74,North Dakota,47.4675,-100.302
2006-11,North Dakota,74,North Dakota,47.4675,-100.302
2006-12,North Dakota,2,North Dakota,47.4675,-100.302
2007-03,North Dakota,26,North Dakota,47.4675,-100.302
2007-04,North Dakota,539,North Dakota,47.4675,-100.302
2007-05,North Dakota,46,North Dakota,47.4675,-100.302
2007-06,North Dakota,20,North Dakota,47.4675,-100.302
2007-07,North Dakota,53,North Dakota,47.4675,-100.302
2007-08,North Dakota,48,North Dakota,47.4675,-100.302
2007-09,North Dakota,42,North Dakota,47.4675,-100.302
2007-10,North Dakota,58,North Dakota,47.4675,-100.302
2007-11,North Dakota,33,North Dakota,47.4675,-100.302
2008-01,North Dakota,2,North Dakota,47.4675,-100.302
2008-02,North Dakota,1,North Dakota,47.4675,-100.302
2008-03,North Dakota,41,North Dakota,47.4675,-100.302
2008-04,North Dakota,343,North Dakota,47.4675,-100.302
2008-05,North Dakota,115,North Dakota,47.4675,-100.302
2008-06,North Dakota,47,North Dakota,47.4675,-100.302
2008-07,North Dakota,111,North Dakota,47.4675,-100.302
2008-08,North Dakota,33,North Dakota,47.4675,-100.302
2008-09,North Dakota,16,North Dakota,47.4675,-100.302
2008-10,North Dakota,12,North Dakota,47.4675,-100.302
2008-11,North Dakota,2,North Dakota,47.4675,-100.302
2009-04,North Dakota,67,North Dakota,47.4675,-100.302
2009-05,North Dakota,96,North Dakota,47.4675,-100.302
2009-06,North Dakota,39,North Dakota,47.4675,-100.302
2009-07,North Dakota,70,North Dakota,47.4675,-100.302
2009-08,North Dakota,36,North Dakota,47.4675,-100.302
2009-09,North Dakota,54,North Dakota,47.4675,-100.302
2009-10,North Dakota,11,North Dakota,47.4675,-100.302
2009-11,North Dakota,42,North Dakota,47.4675,-100.302
2010-03,North Dakota,15,North Dakota,47.4675,-100.302
2010-04,North Dakota,178,North Dakota,47.4675,-100.302
2010-05,North Dakota,40,North Dakota,47.4675,-100.302
2010-06,North Dakota,16,North Dakota,47.4675,-100.302
2010-07,North Dakota,63,North Dakota,47.4675,-100.302
2010-08,North Dakota,46,North Dakota,47.4675,-100.302
2010-09,North Dakota,24,North Dakota,47.4675,-100.302
2010-10,North Dakota,38,North Dakota,47.4675,-100.302
2010-11,North Dakota,14,North Dakota,47.4675,-100.302
2010-12,North Dakota,1,North Dakota,47.4675,-100.302
2011-03,North Dakota,2,North Dakota,47.4675,-100.302
2011-04,North Dakota,61,North Dakota,47.4675,-100.302
2011-05,North Dakota,66,North Dakota,47.4675,-100.302
2011-06,North Dakota,22,North Dakota,47.4675,-100.302
2011-07,North Dakota,53,North Dakota,47.4675,-100.302
2011-08,North Dakota,38,North Dakota,47.4675,-100.302
2011-09,North Dakota,28,North Dakota,47.4675,-100.302
2011-10,North Dakota,44,North Dakota,47.4675,-100.302
2011-11,North Dakota,50,North Dakota,47.4675,-100.302
2011-12,North Dakota,9,North Dakota,47.4675,-100.302
2012-01,North Dakota,19,North Dakota,47.4675,-100.302
2012-02,North Dakota,16,North Dakota,47.4675,-100.302
2012-03,North Dakota,240,North Dakota,47.4675,-100.302
2012-04,North Dakota,223,North Dakota,47.4675,-100.302
2012-05,North Dakota,66,North Dakota,47.4675,-100.302
2012-06,North Dakota,65,North Dakota,47.4675,-100.302
2012-07,North Dakota,141,North Dakota,47.4675,-100.302
2012-08,North Dakota,97,North Dakota,47.4675,-100.302
2012-09,North Dakota,157,North Dakota,47.4675,-100.302
2012-10,North Dakota,62,North Dakota,47.4675,-100.302
2012-11,North Dakota,9,North Dakota,47.4675,-100.302
2012-12,North Dakota,3,North Dakota,47.4675,-100.302
2013-01,North Dakota,3,North Dakota,47.4675,-100.302
2013-02,North Dakota,1,North Dakota,47.4675,-100.302
2013-03,North Dakota,9,North Dakota,47.4675,-100.302
2013-04,North Dakota,31,North Dakota,47.4675,-100.302
2013-05,North Dakota,249,North Dakota,47.4675,-100.302
2013-06,North Dakota,38,North Dakota,47.4675,-100.302
2013-07,North Dakota,74,North Dakota,47.4675,-100.302
2013-08,North Dakota,67,North Dakota,47.4675,-100.302
2013-09,North Dakota,27,North Dakota,47.4675,-100.302
2013-10,North Dakota,23,North Dakota,47.4675,-100.302
2013-11,North Dakota,17,North Dakota,47.4675,-100.302
2013-12,North Dakota,2,North Dakota,47.4675,-100.302
2014-01,North Dakota,5,North Dakota,47.4675,-100.302
2014-02,North Dakota,2,North Dakota,47.4675,-100.302
2014-03,North Dakota,15,North Dakota,47.4675,-100.302
2014-04,North Dakota,108,North Dakota,47.4675,-100.302
2014-05,North Dakota,168,North Dakota,47.4675,-100.302
2014-06,North Dakota,29,North Dakota,47.4675,-100.302
2014-07,North Dakota,63,North Dakota,47.4675,-100.302
2014-08,North Dakota,30,North Dakota,47.4675,-100.302
2014-09,North Dakota,28,North Dakota,47.4675,-100.302
2014-10,North Dakota,40,North Dakota,47.4675,-100.302
2014-11,North Dakota,18,North Dakota,47.4675,-100.302
2014-12,North Dakota,4,North Dakota,47.4675,-100.302
2015-01,North Dakota,5,North Dakota,47.4675,-100.302
2015-02,North Dakota,4,North Dakota,47.4675,-100.302
2015-03,North Dakota,129,North Dakota,47.4675,-100.302
2015-04,North Dakota,323,North Dakota,47.4675,-100.302
2015-05,North Dakota,127,North Dakota,47.4675,-100.302
2015-06,North Dakota,51,North Dakota,47.4675,-100.302
2015-07,North Dakota,86,North Dakota,47.4675,-100.302
2015-08,North Dakota,100,North Dakota,47.4675,-100.302
2015-09,North Dakota,67,North Dakota,47.4675,-100.302
2015-10,North Dakota,83,North Dakota,47.4675,-100.302
2015-11,North Dakota,17,North Dakota,47.4675,-100.302
2015-12,North Dakota,11,North Dakota,47.4675,-100.302
1992-01,Oklahoma,50,Oklahoma,35.452,-97.1309
1992-02,Oklahoma,425,Oklahoma,35.452,-97.1309
1992-03,Oklahoma,533,Oklahoma,35.452,-97.1309
1992-04,Oklahoma,202,Oklahoma,35.452,-97.1309
1992-05,Oklahoma,29,Oklahoma,35.452,-97.1309
1992-06,Oklahoma,6,Oklahoma,35.452,-97.1309
1992-07,Oklahoma,3,Oklahoma,35.452,-97.1309
1992-08,Oklahoma,15,Oklahoma,35.452,-97.1309
1992-09,Oklahoma,7,Oklahoma,35.452,-97.1309
1992-10,Oklahoma,87,Oklahoma,35.452,-97.1309
1992-11,Oklahoma,70,Oklahoma,35.452,-97.1309
1992-12,Oklahoma,41,Oklahoma,35.452,-97.1309
1993-01,Oklahoma,105,Oklahoma,35.452,-97.1309
1993-02,Oklahoma,235,Oklahoma,35.452,-97.1309
1993-03,Oklahoma,752,Oklahoma,35.452,-97.1309
1993-04,Oklahoma,333,Oklahoma,35.452,-97.1309
1993-05,Oklahoma,1,Oklahoma,35.452,-97.1309
1993-06,Oklahoma,6,Oklahoma,35.452,-97.1309
1993-07,Oklahoma,248,Oklahoma,35.452,-97.1309
1993-08,Oklahoma,152,Oklahoma,35.452,-97.1309
1993-09,Oklahoma,63,Oklahoma,35.452,-97.1309
1993-10,Oklahoma,14,Oklahoma,35.452,-97.1309
1993-11,Oklahoma,125,Oklahoma,35.452,-97.1309
1993-12,Oklahoma,266,Oklahoma,35.452,-97.1309
1994-01,Oklahoma,126,Oklahoma,35.452,-97.1309
1994-02,Oklahoma,376,Oklahoma,35.452,-97.1309
1994-03,Oklahoma,765,Oklahoma,35.452,-97.1309
1994-04,Oklahoma,256,Oklahoma,35.452,-97.1309
1994-05,Oklahoma,12,Oklahoma,35.452,-97.1309
1994-06,Oklahoma,29,Oklahoma,35.452,-97.1309
1994-07,Oklahoma,33,Oklahoma,35.452,-97.1309
1994-08,Oklahoma,27,Oklahoma,35.452,-97.1309
1994-09,Oklahoma,64,Oklahoma,35.452,-97.1309
1994-10,Oklahoma,93,Oklahoma,35.452,-97.1309
1994-11,Oklahoma,57,Oklahoma,35.452,-97.1309
1994-12,Oklahoma,75,Oklahoma,35.452,-97.1309
1995-01,Oklahoma,27,Oklahoma,35.452,-97.1309
1995-02,Oklahoma,644,Oklahoma,35.452,-97.1309
1995-03,Oklahoma,572,Oklahoma,35.452,-97.1309
1995-04,Oklahoma,188,Oklahoma,35.452,-97.1309
1995-05,Oklahoma,12,Oklahoma,35.452,-97.1309
1995-06,Oklahoma,9,Oklahoma,35.452,-97.1309
1995-07,Oklahoma,49,Oklahoma,35.452,-97.1309
1995-08,Oklahoma,174,Oklahoma,35.452,-97.1309
1995-09,Oklahoma,116,Oklahoma,35.452,-97.1309
1995-10,Oklahoma,181,Oklahoma,35.452,-97.1309
1995-11,Oklahoma,411,Oklahoma,35.452,-97.1309
1995-12,Oklahoma,220,Oklahoma,35.452,-97.1309
1996-01,Oklahoma,214,Oklahoma,35.452,-97.1309
1996-02,Oklahoma,1025,Oklahoma,35.452,-97.1309
1996-03,Oklahoma,652,Oklahoma,35.452,-97.1309
1996-04,Oklahoma,535,Oklahoma,35.452,-97.1309
1996-05,Oklahoma,31,Oklahoma,35.452,-97.1309
1996-06,Oklahoma,23,Oklahoma,35.452,-97.1309
1996-07,Oklahoma,41,Oklahoma,35.452,-97.1309
1996-08,Oklahoma,13,Oklahoma,35.452,-97.1309
1996-09,Oklahoma,10,Oklahoma,35.452,-97.1309
1996-10,Oklahoma,21,Oklahoma,35.452,-97.1309
1996-11,Oklahoma,14,Oklahoma,35.452,-97.1309
1996-12,Oklahoma,110,Oklahoma,35.452,-97.1309
1997-01,Oklahoma,72,Oklahoma,35.452,-97.1309
1997-02,Oklahoma,156,Oklahoma,35.452,-97.1309
1997-03,Oklahoma,408,Oklahoma,35.452,-97.1309
1997-04,Oklahoma,138,Oklahoma,35.452,-97.1309
1997-05,Oklahoma,15,Oklahoma,35.452,-97.1309
1997-06,Oklahoma,8,Oklahoma,35.452,-97.1309
1997-07,Oklahoma,13,Oklahoma,35.452,-97.1309
1997-08,Oklahoma,9,Oklahoma,35.452,-97.1309
1997-09,Oklahoma,9,Oklahoma,35.452,-97.1309
1997-10,Oklahoma,6,Oklahoma,35.452,-97.1309
1997-11,Oklahoma,53,Oklahoma,35.452,-97.1309
1997-12,Oklahoma,27,Oklahoma,35.452,-97.1309
1998-01,Oklahoma,64,Oklahoma,35.452,-97.1309
1998-02,Oklahoma,95,Oklahoma,35.452,-97.1309
1998-03,Oklahoma,134,Oklahoma,35.452,-97.1309
1998-04,Oklahoma,166,Oklahoma,35.452,-97.1309
1998-05,Oklahoma,15,Oklahoma,35.452,-97.1309
1998-06,Oklahoma,17,Oklahoma,35.452,-97.1309
1998-07,Oklahoma,70,Oklahoma,35.452,-97.1309
1998-08,Oklahoma,92,Oklahoma,35.452,-97.1309
1998-09,Oklahoma,97,Oklahoma,35.452,-97.1309
1998-10,Oklahoma,8,Oklahoma,35.452,-97.1309
1998-11,Oklahoma,47,Oklahoma,35.452,-97.1309
1998-12,Oklahoma,11,Oklahoma,35.452,-97.1309
1999-01,Oklahoma,77,Oklahoma,35.452,-97.1309
1999-02,Oklahoma,199,Oklahoma,35.452,-97.1309
1999-03,Oklahoma,266,Oklahoma,35.452,-97.1309
1999-04,Oklahoma,87,Oklahoma,35.452,-97.1309
1999-05,Oklahoma,6,Oklahoma,35.452,-97.1309
1999-06,Oklahoma,2,Oklahoma,35.452,-97.1309
1999-07,Oklahoma,43,Oklahoma,35.452,-97.1309
1999-08,Oklahoma,293,Oklahoma,35.452,-97.1309
1999-09,Oklahoma,112,Oklahoma,35.452,-97.1309
1999-10,Oklahoma,176,Oklahoma,35.452,-97.1309
1999-11,Oklahoma,291,Oklahoma,35.452,-97.1309
1999-12,Oklahoma,113,Oklahoma,35.452,-97.1309
2000-01,Oklahoma,166,Oklahoma,35.452,-97.1309
2000-02,Oklahoma,280,Oklahoma,35.452,-97.1309
2000-03,Oklahoma,208,Oklahoma,35.452,-97.1309
2000-04,Oklahoma,135,Oklahoma,35.452,-97.1309
2000-05,Oklahoma,10,Oklahoma,35.452,-97.1309
2000-06,Oklahoma,5,Oklahoma,35.452,-97.1309
2000-07,Oklahoma,21,Oklahoma,35.452,-97.1309
2000-08,Oklahoma,244,Oklahoma,35.452,-97.1309
2000-09,Oklahoma,396,Oklahoma,35.452,-97.1309
2000-10,Oklahoma,136,Oklahoma,35.452,-97.1309
2000-11,Oklahoma,23,Oklahoma,35.452,-97.1309
2000-12,Oklahoma,19,Oklahoma,35.452,-97.1309
2001-01,Oklahoma,33,Oklahoma,35.452,-97.1309
2001-02,Oklahoma,70,Oklahoma,35.452,-97.1309
2001-03,Oklahoma,364,Oklahoma,35.452,-97.1309
2001-04,Oklahoma,238,Oklahoma,35.452,-97.1309
2001-05,Oklahoma,42,Oklahoma,35.452,-97.1309
2001-06,Oklahoma,52,Oklahoma,35.452,-97.1309
2001-07,Oklahoma,110,Oklahoma,35.452,-97.1309
2001-08,Oklahoma,138,Oklahoma,35.452,-97.1309
2001-09,Oklahoma,30,Oklahoma,35.452,-97.1309
2001-10,Oklahoma,65,Oklahoma,35.452,-97.1309
2001-11,Oklahoma,107,Oklahoma,35.452,-97.1309
2001-12,Oklahoma,41,Oklahoma,35.452,-97.1309
2002-01,Oklahoma,145,Oklahoma,35.452,-97.1309
2002-02,Oklahoma,266,Oklahoma,35.452,-97.1309
2002-03,Oklahoma,176,Oklahoma,35.452,-97.1309
2002-04,Oklahoma,125,Oklahoma,35.452,-97.1309
2002-05,Oklahoma,14,Oklahoma,35.452,-97.1309
2002-06,Oklahoma,13,Oklahoma,35.452,-97.1309
2002-07,Oklahoma,25,Oklahoma,35.452,-97.1309
2002-08,Oklahoma,84,Oklahoma,35.452,-97.1309
2002-09,Oklahoma,196,Oklahoma,35.452,-97.1309
2002-10,Oklahoma,93,Oklahoma,35.452,-97.1309
2002-11,Oklahoma,283,Oklahoma,35.452,-97.1309
2002-12,Oklahoma,115,Oklahoma,35.452,-97.1309
2003-01,Oklahoma,194,Oklahoma,35.452,-97.1309
2003-02,Oklahoma,177,Oklahoma,35.452,-97.1309
2003-03,Oklahoma,425,Oklahoma,35.452,-97.1309
2003-04,Oklahoma,333,Oklahoma,35.452,-97.1309
2003-05,Oklahoma,13,Oklahoma,35.452,-97.1309
2003-06,Oklahoma,10,Oklahoma,35.452,-97.1309
2003-07,Oklahoma,89,Oklahoma,35.452,-97.1309
2003-08,Oklahoma,116,Oklahoma,35.452,-97.1309
2003-09,Oklahoma,22,Oklahoma,35.452,-97.1309
2003-10,Oklahoma,77,Oklahoma,35.452,-97.1309
2003-11,Oklahoma,62,Oklahoma,35.452,-97.1309
2003-12,Oklahoma,121,Oklahoma,35.452,-97.1309
2004-01,Oklahoma,100,Oklahoma,35.452,-97.1309
2004-02,Oklahoma,316,Oklahoma,35.452,-97.1309
2004-03,Oklahoma,555,Oklahoma,35.452,-97.1309
2004-04,Oklahoma,241,Oklahoma,35.452,-97.1309
2004-05,Oklahoma,28,Oklahoma,35.452,-97.1309
2004-06,Oklahoma,16,Oklahoma,35.452,-97.1309
2004-07,Oklahoma,26,Oklahoma,35.452,-97.1309
2004-08,Oklahoma,32,Oklahoma,35.452,-97.1309
2004-09,Oklahoma,139,Oklahoma,35.452,-97.1309
2004-10,Oklahoma,30,Oklahoma,35.452,-97.1309
2004-11,Oklahoma,19,Oklahoma,35.452,-97.1309
2004-12,Oklahoma,186,Oklahoma,35.452,-97.1309
2005-01,Oklahoma,126,Oklahoma,35.452,-97.1309
2005-02,Oklahoma,175,Oklahoma,35.452,-97.1309
2005-03,Oklahoma,766,Oklahoma,35.452,-97.1309
2005-04,Oklahoma,188,Oklahoma,35.452,-97.1309
2005-05,Oklahoma,37,Oklahoma,35.452,-97.1309
2005-06,Oklahoma,65,Oklahoma,35.452,-97.1309
2005-07,Oklahoma,130,Oklahoma,35.452,-97.1309
2005-08,Oklahoma,205,Oklahoma,35.452,-97.1309
2005-09,Oklahoma,171,Oklahoma,35.452,-97.1309
2005-10,Oklahoma,158,Oklahoma,35.452,-97.1309
2005-11,Oklahoma,417,Oklahoma,35.452,-97.1309
2005-12,Oklahoma,330,Oklahoma,35.452,-97.1309
2006-01,Oklahoma,674,Oklahoma,35.452,-97.1309
2006-02,Oklahoma,396,Oklahoma,35.452,-97.1309
2006-03,Oklahoma,585,Oklahoma,35.452,-97.1309
2006-04,Oklahoma,464,Oklahoma,35.452,-97.1309
2006-05,Oklahoma,52,Oklahoma,35.452,-97.1309
2006-06,Oklahoma,87,Oklahoma,35.452,-97.1309
2006-07,Oklahoma,330,Oklahoma,35.452,-97.1309
2006-08,Oklahoma,355,Oklahoma,35.452,-97.1309
2006-09,Oklahoma,77,Oklahoma,35.452,-97.1309
2006-10,Oklahoma,67,Oklahoma,35.452,-97.1309
2006-11,Oklahoma,108,Oklahoma,35.452,-97.1309
2006-12,Oklahoma,70,Oklahoma,35.452,-97.1309
2007-01,Oklahoma,36,Oklahoma,35.452,-97.1309
2007-02,Oklahoma,243,Oklahoma,35.452,-97.1309
2007-03,Oklahoma,646,Oklahoma,35.452,-97.1309
2007-04,Oklahoma,116,Oklahoma,35.452,-97.1309
2007-05,Oklahoma,14,Oklahoma,35.452,-97.1309
2007-06,Oklahoma,6,Oklahoma,35.452,-97.1309
2007-07,Oklahoma,8,Oklahoma,35.452,-97.1309
2007-08,Oklahoma,34,Oklahoma,35.452,-97.1309
2007-09,Oklahoma,27,Oklahoma,35.452,-97.1309
2007-10,Oklahoma,24,Oklahoma,35.452,-97.1309
2007-11,Oklahoma,105,Oklahoma,35.452,-97.1309
2007-12,Oklahoma,75,Oklahoma,35.452,-97.1309
2008-01,Oklahoma,404,Oklahoma,35.452,-97.1309
2008-02,Oklahoma,301,Oklahoma,35.452,-97.1309
2008-03,Oklahoma,555,Oklahoma,35.452,-97.1309
2008-04,Oklahoma,95,Oklahoma,35.452,-97.1309
2008-05,Oklahoma,13,Oklahoma,35.452,-97.1309
2008-06,Oklahoma,42,Oklahoma,35.452,-97.1309
2008-07,Oklahoma,114,Oklahoma,35.452,-97.1309
2008-08,Oklahoma,180,Oklahoma,35.452,-97.1309
2008-09,Oklahoma,12,Oklahoma,35.452,-97.1309
2008-10,Oklahoma,60,Oklahoma,35.452,-97.1309
2008-11,Oklahoma,252,Oklahoma,35.452,-97.1309
2008-12,Oklahoma,137,Oklahoma,35.452,-97.1309
2009-01,Oklahoma,574,Oklahoma,35.452,-97.1309
2009-02,Oklahoma,410,Oklahoma,35.452,-97.1309
2009-03,Oklahoma,536,Oklahoma,35.452,-97.1309
2009-04,Oklahoma,249,Oklahoma,35.452,-97.1309
2009-05,Oklahoma,10,Oklahoma,35.452,-97.1309
2009-06,Oklahoma,29,Oklahoma,35.452,-97.1309
2009-07,Oklahoma,99,Oklahoma,35.452,-97.1309
2009-08,Oklahoma,32,Oklahoma,35.452,-97.1309
2009-09,Oklahoma,25,Oklahoma,35.452,-97.1309
2009-10,Oklahoma,9,Oklahoma,35.452,-97.1309
2009-11,Oklahoma,42,Oklahoma,35.452,-97.1309
2009-12,Oklahoma,34,Oklahoma,35.452,-97.1309
2010-01,Oklahoma,77,Oklahoma,35.452,-97.1309
2010-02,Oklahoma,119,Oklahoma,35.452,-97.1309
2010-03,Oklahoma,560,Oklahoma,35.452,-97.1309
2010-04,Oklahoma,256,Oklahoma,35.452,-97.1309
2010-05,Oklahoma,28,Oklahoma,35.452,-97.1309
2010-06,Oklahoma,47,Oklahoma,35.452,-97.1309
2010-07,Oklahoma,44,Oklahoma,35.452,-97.1309
2010-08,Oklahoma,337,Oklahoma,35.452,-97.1309
2010-09,Oklahoma,117,Oklahoma,35.452,-97.1309
2010-10,Oklahoma,164,Oklahoma,35.452,-97.1309
2010-11,Oklahoma,168,Oklahoma,35.452,-97.1309
2010-12,Oklahoma,229,Oklahoma,35.452,-97.1309
2011-01,Oklahoma,269,Oklahoma,35.452,-97.1309
2011-02,Oklahoma,126,Oklahoma,35.452,-97.1309
2011-03,Oklahoma,585,Oklahoma,35.452,-97.1309
2011-04,Oklahoma,317,Oklahoma,35.452,-97.1309
2011-05,Oklahoma,12,Oklahoma,35.452,-97.1309
2011-06,Oklahoma,131,Oklahoma,35.452,-97.1309
2011-07,Oklahoma,354,Oklahoma,35.452,-97.1309
2011-08,Oklahoma,370,Oklahoma,35.452,-97.1309
2011-09,Oklahoma,190,Oklahoma,35.452,-97.1309
2011-10,Oklahoma,121,Oklahoma,35.452,-97.1309
2011-11,Oklahoma,34,Oklahoma,35.452,-97.1309
2011-12,Oklahoma,33,Oklahoma,35.452,-97.1309
2012-01,Oklahoma,135,Oklahoma,35.452,-97.1309
2012-02,Oklahoma,107,Oklahoma,35.452,-97.1309
2012-03,Oklahoma,217,Oklahoma,35.452,-97.1309
2012-04,Oklahoma,30,Oklahoma,35.452,-97.1309
2012-05,Oklahoma,54,Oklahoma,35.452,-97.1309
2012-06,Oklahoma,130,Oklahoma,35.452,-97.1309
2012-07,Oklahoma,381,Oklahoma,35.452,-97.1309
2012-08,Oklahoma,238,Oklahoma,35.452,-97.1309
2012-09,Oklahoma,54,Oklahoma,35.452,-97.1309
2012-10,Oklahoma,36,Oklahoma,35.452,-97.1309
2012-11,Oklahoma,131,Oklahoma,35.452,-97.1309
2012-12,Oklahoma,142,Oklahoma,35.452,-97.1309
2013-01,Oklahoma,48,Oklahoma,35.452,-97.1309
2013-02,Oklahoma,68,Oklahoma,35.452,-97.1309
2013-03,Oklahoma,200,Oklahoma,35.452,-97.1309
2013-04,Oklahoma,66,Oklahoma,35.452,-97.1309
2013-05,Oklahoma,22,Oklahoma,35.452,-97.1309
2013-06,Oklahoma,15,Oklahoma,35.452,-97.1309
2013-07,Oklahoma,128,Oklahoma,35.452,-97.1309
2013-08,Oklahoma,63,Oklahoma,35.452,-97.1309
2013-09,Oklahoma,119,Oklahoma,35.452,-97.1309
2013-10,Oklahoma,7,Oklahoma,35.452,-97.1309
2013-11,Oklahoma,30,Oklahoma,35.452,-97.1309
2013-12,Oklahoma,29,Oklahoma,35.452,-97.1309
2014-01,Oklahoma,308,Oklahoma,35.452,-97.1309
2014-02,Oklahoma,224,Oklahoma,35.452,-97.1309
2014-03,Oklahoma,272,Oklahoma,35.452,-97.1309
2014-04,Oklahoma,106,Oklahoma,35.452,-97.1309
2014-05,Oklahoma,54,Oklahoma,35.452,-97.1309
2014-06,Oklahoma,7,Oklahoma,35.452,-97.1309
2014-07,Oklahoma,19,Oklahoma,35.452,-97.1309
2014-08,Oklahoma,28,Oklahoma,35.452,-97.1309
2014-09,Oklahoma,21,Oklahoma,35.452,-97.1309
2014-10,Oklahoma,24,Oklahoma,35.452,-97.1309
2014-11,Oklahoma,90,Oklahoma,35.452,-97.1309
2014-12,Oklahoma,19,Oklahoma,35.452,-97.1309
2015-01,Oklahoma,285,Oklahoma,35.452,-97.1309
2015-02,Oklahoma,210,Oklahoma,35.452,-97.1309
